id_luminaria,piso,area,tipo_led,marca,criticidad,horas_uso_acumuladas,porcentaje_vida_consumida,dias_restantes_estimados,dias_restantes_predichos,nivel_riesgo,prioridad_mantenimiento,prob_falla_alto,prob_falla_medio,prob_falla_bajo
LED-00318,Piso -1,Estacionamiento,LED Tubo T8,Philips,BAJA,36984,87.82,214.0,226.91858617179818,MEDIO,3,0.0,0.0,1.0
LED-00321,Piso -1,Estacionamiento,LED Tubo T8,Genérico A,BAJA,39240,95.69,74.0,67.60784443798003,ALTO,3,0.019702315027810252,0.8577783400790344,0.12251934489315527
LED-00324,Piso -1,Estacionamiento,LED Tubo T8,LG,BAJA,22776,57.98,688.0,696.1550150417152,BAJO,5,0.0,0.0,1.0
LED-00332,Piso -1,Estacionamiento,LED Tubo T8,Genérico A,BAJA,45024,99.74,5.0,17.043025872582067,ALTO,3,0.9381941412218808,0.059975751536595574,0.001830107241523766
LED-00334,Piso -1,Estacionamiento,LED Tubo T8,Osram,BAJA,34224,72.21,549.0,548.6817403138041,MEDIO,4,0.0,0.009693251533742332,0.9903067484662578
LED-00335,Piso -1,Estacionamiento,LED Tubo T8,Genérico A,BAJA,26424,67.8,523.0,489.7268394638911,BAJO,4,0.0,0.0,1.0
LED-00336,Piso -1,Estacionamiento,LED Tubo T8,Osram,BAJA,44328,89.4,219.0,222.39432833669767,MEDIO,3,0.009335302806499263,0.0,0.9906646971935007
LED-00339,Piso -1,Estacionamiento,LED Tubo T8,Osram,BAJA,23568,65.32,521.0,556.2095472272689,BAJO,4,0.0,0.008943396226415094,0.9910566037735848
LED-00341,Piso -1,Estacionamiento,LED Tubo T8,Philips,BAJA,32592,77.72,389.0,386.44510261809586,MEDIO,4,0.01795108311371087,0.0,0.9820489168862891
LED-00342,Piso -1,Estacionamiento,LED Tubo T8,Osram,BAJA,34872,71.33,584.0,567.8922699341549,MEDIO,4,0.0,0.00988323603002502,0.9901167639699751
LED-00344,Piso -1,Estacionamiento,LED Tubo T8,LG,BAJA,35736,93.22,108.0,115.624404451072,ALTO,3,0.00692846795348655,0.08108737407638798,0.9119841579701256
LED-00346,Piso -1,Estacionamiento,LED Tubo T8,Genérico B,BAJA,26376,92.37,91.0,93.95237577845958,ALTO,3,0.0,0.08383346856746757,0.9161665314325325
LED-00348,Piso -1,Estacionamiento,LED Tubo T8,Samsung,BAJA,33984,82.25,306.0,302.5226463637071,MEDIO,3,0.01194941118099684,0.01539082345456932,0.9726597653644339
LED-00351,Piso -1,Servicios Generales,LED Downlight,Genérico A,MEDIA,26736,62.77,661.0,655.890623386389,BAJO,4,0.0,0.0,1.0
LED-00352,Piso -1,Servicios Generales,LED Downlight,Osram,MEDIA,42048,83.15,355.0,352.6155890154124,MEDIO,3,0.013131994272973322,0.02370715797219556,0.9631608477548312
LED-00359,Piso -1,Servicios Generales,LED Downlight,Osram,MEDIA,28104,59.14,809.0,825.2533354363512,BAJO,4,0.005202257761053621,0.013756143276604236,0.9810415989623422
LED-00360,Piso -1,Servicios Generales,LED Downlight,LG,MEDIA,37680,79.43,407.0,405.56592248943304,MEDIO,3,0.02431039091081666,0.0,0.9756896090891832
LED-00363,Piso -1,Servicios Generales,LED Downlight,Philips,MEDIA,32808,65.02,735.0,762.1954988684607,BAJO,4,0.009132947976878613,0.0,0.9908670520231213
LED-00364,Piso -1,Servicios Generales,LED Downlight,LG,MEDIA,35760,98.84,17.0,12.520983942285554,ALTO,2,0.886226667178342,0.05538857656855375,0.05838475625310432
LED-00366,Piso -1,Servicios Generales,LED Downlight,Samsung,MEDIA,27096,69.65,492.0,489.95836799576665,BAJO,4,0.0,0.0,1.0
LED-00367,Piso -1,Servicios Generales,LED Downlight,Genérico A,MEDIA,36720,89.7,176.0,184.90855833873295,MEDIO,3,0.02431039091081666,0.02900044760151401,0.9466891614876694
LED-00368,Piso -1,Servicios Generales,LED Downlight,Philips,MEDIA,30984,65.41,683.0,689.8510252746494,BAJO,4,0.005202257761053621,0.00418038570084666,0.9906173565380998
LED-00370,Piso -1,Servicios Generales,LED Downlight,Samsung,MEDIA,35640,82.01,326.0,313.8511634257304,MEDIO,3,0.033217336338993424,0.013756143276604236,0.9530265203844023
LED-00371,Piso -1,Servicios Generales,LED Downlight,Philips,MEDIA,24840,44.5,1291.0,1280.3073972488282,BAJO,5,0.0,0.0,1.0
LED-00374,Piso -1,Servicios Generales,LED Downlight,Genérico A,MEDIA,46296,114.61,-246.0,-237.46303843944557,ALTO,1,0.8422466613461654,0.09376352760870699,0.06398981104512773
LED-00375,Piso -1,Servicios Generales,LED Downlight,Philips,MEDIA,22776,47.4,1053.0,1108.6049893738939,BAJO,5,0.005202257761053621,0.00418038570084666,0.9906173565380998
LED-00376,Piso -1,Servicios Generales,LED Downlight,Samsung,MEDIA,45240,89.55,220.0,214.87259403720174,MEDIO,3,0.016333991831068637,0.03708064878133036,0.9465853593876009
LED-00378,Piso -1,Servicios Generales,LED Downlight,Philips,MEDIA,24696,62.33,622.0,613.9419270052623,BAJO,4,0.0,0.0,1.0
LED-00380,Piso -1,Servicios Generales,LED Downlight,Philips,MEDIA,25368,46.99,1192.0,1200.0473850123915,BAJO,5,0.005202257761053621,0.00418038570084666,0.9906173565380998
LED-00381,Piso -1,Servicios Generales,LED Downlight,Osram,MEDIA,25800,67.56,516.0,492.6717838129674,BAJO,4,0.0,0.0,1.0
LED-00383,Piso -1,Servicios Generales,LED Downlight,Philips,MEDIA,29496,62.89,725.0,724.4413753388578,BAJO,4,0.005202257761053621,0.013756143276604236,0.9810415989623422
LED-00385,Piso -1,Servicios Generales,LED Downlight,Philips,MEDIA,34368,73.72,511.0,526.2354606184504,MEDIO,3,0.009132947976878613,0.00971311475409836,0.981153937269023
LED-00389,Piso -1,Servicios Generales,LED Downlight,Osram,MEDIA,43920,92.25,154.0,151.67347419039152,ALTO,2,0.007929736511919699,0.00971311475409836,0.9823571487339819
LED-00392,Piso -1,Servicios Generales,LED Downlight,Samsung,MEDIA,25128,58.6,740.0,730.2730437884958,BAJO,4,0.0,0.008713235294117647,0.9912867647058823
LED-00393,Piso -1,Servicios Generales,LED Downlight,LG,MEDIA,27048,51.6,1057.0,1068.6248151532436,BAJO,5,0.0,0.0,1.0
LED-00394,Piso -1,Servicios Generales,LED Downlight,Genérico B,MEDIA,32376,90.21,146.0,149.47474716475313,ALTO,3,0.016380654398896962,0.057313647398005096,0.9263056982030978
LED-00395,Piso -1,Servicios Generales,LED Downlight,LG,MEDIA,35160,70.63,609.0,609.2835735251496,MEDIO,4,0.02158291215995058,0.013756143276604236,0.9646609445634452
LED-00396,Piso -1,Servicios Generales,LED Downlight,LG,MEDIA,29880,59.41,851.0,835.9537440136911,BAJO,4,0.0,0.0,1.0
LED-00398,Piso -1,Servicios Generales,LED Downlight,Philips,MEDIA,22296,47.17,1040.0,1091.2589070761078,BAJO,5,0.0,0.0,1.0
LED-00400,Piso -1,Servicios Generales,LED Downlight,Samsung,MEDIA,36480,83.73,295.0,286.09146078795914,MEDIO,3,0.017062684488798312,0.027868581123913216,0.9550687343872885
LED-00401,Piso -1,Servicios Generales,LED Downlight,Philips,MEDIA,36336,81.55,342.0,344.82694337471054,MEDIO,3,0.025466939807947248,0.009442231075697211,0.9650908291163555
LED-00403,Piso -1,Servicios Generales,LED Downlight,Genérico A,MEDIA,25656,58.73,751.0,740.8503664589384,BAJO,4,0.0,0.0,1.0
LED-00404,Piso -1,Servicios Generales,LED Downlight,LG,MEDIA,35160,75.87,466.0,457.6636385697843,MEDIO,3,0.025715957205396222,0.0,0.9742840427946037
LED-00406,Piso -1,Servicios Generales,LED Downlight,Samsung,MEDIA,31896,68.59,609.0,605.2928648507085,BAJO,4,0.014335205737932233,0.051661695367277265,0.9340030988947906
LED-00407,Piso -1,Servicios Generales,LED Downlight,Osram,MEDIA,48936,91.4,192.0,189.229079629122,ALTO,2,0.020018671248124315,0.04699132850581801,0.9329900002460577
LED-00408,Piso -1,Servicios Generales,LED Downlight,Philips,MEDIA,29496,69.9,529.0,537.6722454024977,BAJO,4,0.0,0.01842635004821601,0.981573649951784
LED-00409,Piso -1,Servicios Generales,LED Downlight,Genérico B,MEDIA,29160,83.17,246.0,249.66389864745219,MEDIO,3,0.0,0.0,1.0
LED-00410,Piso -1,Servicios Generales,LED Downlight,Philips,MEDIA,30312,68.75,574.0,579.4852198542995,BAJO,4,0.0,0.0,1.0
LED-00415,Piso -1,Servicios Generales,LED Downlight,Osram,MEDIA,41952,89.74,200.0,210.96926470652784,MEDIO,3,0.007929736511919699,0.0,0.9920702634880803
LED-00417,Piso -1,Servicios Generales,LED Downlight,Samsung,MEDIA,43680,93.21,133.0,133.39624164843005,ALTO,2,0.01083138607083486,0.01688149068576003,0.972287123243405
LED-00418,Piso -1,Servicios Generales,LED Downlight,Philips,MEDIA,24120,63.66,574.0,579.1531347510179,BAJO,4,0.0,0.0,1.0
LED-00419,Piso -1,Servicios Generales,LED Downlight,Genérico A,MEDIA,38016,81.69,355.0,336.0980341412945,MEDIO,3,0.02431039091081666,0.009897682188348298,0.965791926900835
LED-00420,Piso -1,Servicios Generales,LED Downlight,LG,MEDIA,23424,52.09,898.0,897.4795174288492,BAJO,5,0.0,0.0,1.0
LED-00423,Piso -1,Servicios Generales,LED Downlight,Samsung,MEDIA,23184,62.83,571.0,579.9595536861692,BAJO,4,0.0,0.0,1.0
LED-00426,Piso -1,Servicios Generales,LED Downlight,Philips,MEDIA,30768,68.64,586.0,583.0165488105926,BAJO,4,0.0,0.0,1.0
LED-00428,Piso -1,Servicios Generales,LED Downlight,Osram,MEDIA,35832,71.24,603.0,588.4761687688363,MEDIO,4,0.007929736511919699,0.008713235294117647,0.9833570281939626
LED-00430,Piso -1,Servicios Generales,LED Downlight,Osram,MEDIA,46344,97.61,47.0,49.99445633722471,ALTO,2,0.03984311642796466,0.9047511189772437,0.055405764594791386
LED-00432,Piso 1,Urgencias General,LED Emergencia,Osram,CRÍTICA,38544,57.68,1178.0,1205.0631958339814,BAJO,3,0.0,0.0,1.0
LED-00433,Piso 1,Urgencias General,LED Emergencia,Osram,CRÍTICA,27312,41.9,1578.0,1586.2522044607679,BAJO,4,0.0,0.0,1.0
LED-00434,Piso 1,Urgencias General,LED Emergencia,Genérico A,CRÍTICA,38376,68.58,733.0,732.8975981994713,BAJO,2,0.0,0.03850029311208699,0.961499706887913
LED-00435,Piso 1,Urgencias General,LED Emergencia,Osram,CRÍTICA,46512,71.24,782.0,773.4569327997061,MEDIO,2,0.01767977620536449,0.0,0.9823202237946356
LED-00436,Piso 1,Urgencias General,LED Emergencia,Osram,CRÍTICA,41856,80.59,420.0,425.8962751562714,ALTO,1,0.0,0.01814118314118314,0.9818588168588168
LED-00437,Piso 1,Urgencias General,LED Emergencia,Genérico A,CRÍTICA,49200,94.19,127.0,121.74032092166459,MUY ALTO,1,0.04088985091987207,0.054861644007784795,0.9042485050723431
LED-00438,Piso 1,Urgencias General,LED Emergencia,Philips,CRÍTICA,26496,44.22,1392.0,1380.0225737709004,BAJO,4,0.0,0.0,1.0
LED-00439,Piso 1,Urgencias General,LED Emergencia,Osram,CRÍTICA,38064,61.07,1011.0,1010.692645568519,BAJO,3,0.0,0.0,1.0
LED-00440,Piso 1,Urgencias General,LED Emergencia,Philips,CRÍTICA,42024,59.42,1196.0,1180.2503066828313,BAJO,3,0.0,0.018845903190203395,0.9811540968097965
LED-00441,Piso 1,Urgencias General,LED Emergencia,Genérico A,CRÍTICA,22224,53.59,802.0,789.1195647117415,BAJO,3,0.0,0.0,1.0
LED-00442,Piso 1,Urgencias General,LED Emergencia,LG,CRÍTICA,48840,94.77,112.0,110.8228478218086,MUY ALTO,1,0.024502772327461342,0.06098055945454314,0.9145166682179956
LED-00443,Piso 1,Urgencias General,LED Emergencia,Samsung,CRÍTICA,24840,63.52,594.0,601.7022423588489,BAJO,3,0.0,0.008943396226415094,0.9910566037735848
LED-00444,Piso 1,Urgencias General,LED Emergencia,Philips,CRÍTICA,39936,59.09,1152.0,1160.7324194390458,BAJO,3,0.0,0.0,1.0
LED-00445,Piso 1,Urgencias General,LED Emergencia,LG,CRÍTICA,46656,72.58,734.0,741.4073966252829,MEDIO,2,0.01767977620536449,0.008943396226415094,0.9733768275682205
LED-00446,Piso 1,Urgencias General,LED Emergencia,LG,CRÍTICA,24696,45.42,1237.0,1261.8440405972772,BAJO,4,0.0,0.0,1.0
LED-00447,Piso 1,Urgencias General,LED Emergencia,Philips,CRÍTICA,49152,90.48,216.0,217.03805477383406,MUY ALTO,1,0.01767977620536449,0.008884723523898783,0.9734355002707368
LED-00448,Piso 1,Urgencias General,LED Emergencia,Philips,CRÍTICA,36312,65.21,807.0,812.2895676795904,BAJO,3,0.0,0.0,1.0
LED-00450,Piso 1,Urgencias General,LED Emergencia,Samsung,CRÍTICA,23592,53.58,852.0,853.1305820238223,BAJO,3,0.0,0.00849462365591398,0.9915053763440861
LED-00453,Piso 1,Urgencias General,LED Emergencia,Philips,CRÍTICA,49248,90.44,217.0,218.1365872313847,MUY ALTO,1,0.018606967386150003,0.027734040176198828,0.9536589924376512
LED-00454,Piso 1,Urgencias General,LED Emergencia,Philips,CRÍTICA,42216,75.71,564.0,568.3493274002595,MEDIO,2,0.0,0.019680404473724527,0.9803195955262756
LED-00455,Piso 1,Urgencias General,LED Emergencia,Philips,CRÍTICA,27744,60.99,739.0,745.8425897472174,BAJO,3,0.0,0.009963215974776668,0.9900367840252232
LED-00456,Piso 1,Urgencias General,LED Emergencia,Samsung,CRÍTICA,27936,47.56,1284.0,1293.7978924054578,BAJO,4,0.0,0.009963215974776668,0.9900367840252232
LED-00457,Piso 1,Urgencias General,LED Emergencia,LG,CRÍTICA,29736,45.2,1502.0,1494.2085163965737,BAJO,4,0.0,0.008943396226415094,0.9910566037735848
LED-00458,Piso 1,Urgencias General,LED Emergencia,Samsung,CRÍTICA,36504,61.54,951.0,943.5749847269008,BAJO,3,0.0,0.0,1.0
LED-00459,Piso 1,Urgencias General,LED Emergencia,Samsung,CRÍTICA,35592,70.54,619.0,645.683760826005,MEDIO,2,0.0,0.029587369719359994,0.9704126302806401
LED-00460,Piso 1,Urgencias General,LED Emergencia,Osram,CRÍTICA,45888,80.82,454.0,468.00705938199786,ALTO,1,0.0,0.0,1.0
LED-00461,Piso 1,Urgencias General,LED Emergencia,Genérico B,CRÍTICA,34152,79.82,360.0,406.6104625772569,MEDIO,2,0.009439880507841671,0.037811856810309026,0.9527482626818492
LED-00462,Piso 1,Urgencias General,LED Emergencia,Samsung,CRÍTICA,29280,53.34,1067.0,1070.9933933316568,BAJO,3,0.0,0.009854469854469854,0.9901455301455302
LED-00463,Piso 1,Urgencias General,LED Emergencia,Osram,CRÍTICA,51624,83.05,439.0,428.77508947916346,ALTO,1,0.0029083602227801177,0.06506371825518353,0.9320279215220363
LED-00464,Piso 1,Urgencias General,LED Emergencia,Samsung,CRÍTICA,28872,42.71,1614.0,1615.4371078836432,BAJO,4,0.0,0.0,1.0
LED-00465,Piso 1,Urgencias General,LED Emergencia,Genérico A,CRÍTICA,35736,74.05,522.0,554.8534529696811,MEDIO,2,0.018775183314340933,0.008286713286713286,0.9729381033989456
LED-00466,Piso 1,Urgencias General,LED Emergencia,Genérico A,CRÍTICA,42552,72.89,659.0,675.2745918884003,MEDIO,2,0.0,0.0,1.0
LED-00467,Piso 1,Urgencias General,LED Emergencia,Osram,CRÍTICA,47112,68.23,914.0,891.8895473436748,BAJO,2,0.008239895697522816,0.0,0.9917601043024772
LED-00468,Piso 1,Urgencias General,LED Emergencia,Osram,CRÍTICA,22296,41.52,1309.0,1336.0908617905282,BAJO,4,0.0,0.0,1.0
LED-00469,Piso 1,Urgencias General,LED Emergencia,Osram,CRÍTICA,36840,71.25,619.0,628.1949131542409,MEDIO,2,0.0,0.019821759574096022,0.9801782404259041
LED-00471,Piso 1,Urgencias General,LED Emergencia,Genérico B,CRÍTICA,46224,86.91,290.0,286.2284870092994,ALTO,1,0.0,0.03939084699517835,0.9606091530048217
LED-00472,Piso 1,Urgencias General,LED Emergencia,Genérico A,CRÍTICA,44112,87.69,258.0,244.95698780760912,ALTO,1,0.0,0.018496517027863774,0.9815034829721363
LED-00473,Piso 1,Urgencias General,LED Emergencia,Samsung,CRÍTICA,39120,68.8,739.0,749.9121691378365,BAJO,2,0.0,0.009854469854469854,0.9901455301455302
LED-00474,Piso 1,Urgencias General,LED Emergencia,Osram,CRÍTICA,48864,81.21,471.0,489.0984091524153,ALTO,1,0.008239895697522816,0.018767959553923803,0.9729921447485534
LED-00475,Piso 1,Urgencias General,LED Emergencia,Osram,CRÍTICA,37992,68.14,740.0,737.7097624258128,BAJO,2,0.0,0.0,1.0
LED-00476,Piso 1,Urgencias General,LED Emergencia,Genérico A,CRÍTICA,56448,81.59,531.0,536.1968717760146,ALTO,1,0.029974515696989005,0.11294353861734281,0.857081945685668
LED-00477,Piso 1,Urgencias General,LED Emergencia,Philips,CRÍTICA,40992,68.82,774.0,763.9889011395707,BAJO,2,0.0,0.00971311475409836,0.9902868852459017
LED-00478,Piso 1,Urgencias General,LED Emergencia,Philips,CRÍTICA,42360,80.86,418.0,426.05476590419477,ALTO,1,0.0,0.0,1.0
LED-00479,Piso 1,Urgencias General,LED Emergencia,Philips,CRÍTICA,45408,90.1,208.0,194.44983124067397,MUY ALTO,1,0.0,0.028425678334182046,0.971574321665818
LED-00484,Piso 1,Urgencias General,LED Emergencia,Genérico B,CRÍTICA,28368,63.98,666.0,669.5248194821684,BAJO,3,0.0,0.008943396226415094,0.9910566037735848
LED-00485,Piso 1,Urgencias General,LED Emergencia,Samsung,CRÍTICA,51168,81.44,486.0,502.5292032547317,ALTO,1,0.0029083602227801177,0.055897597375074264,0.9411940424021455
LED-00486,Piso 1,Urgencias General,LED Emergencia,Osram,CRÍTICA,27096,41.39,1599.0,1597.635642380871,BAJO,4,0.0,0.0,1.0
LED-00487,Piso 1,Urgencias General,LED Emergencia,Genérico A,CRÍTICA,43800,81.56,413.0,436.1275382755375,ALTO,1,0.018351789421982095,0.028393639767842177,0.9532545708101758
LED-00488,Piso 1,Urgencias General,LED Emergencia,Philips,CRÍTICA,44616,77.24,548.0,539.4859771470286,MEDIO,2,0.009947534102833158,0.009963215974776668,0.9800892499223902
LED-00489,Piso 1,Urgencias General,LED Emergencia,Philips,CRÍTICA,29256,50.34,1203.0,1231.873466750424,BAJO,4,0.0,0.0,1.0
LED-00490,Piso 1,Urgencias General,LED Emergencia,Osram,CRÍTICA,54336,96.46,83.0,90.63838603329926,MUY ALTO,1,0.009548944550379877,0.8547785128422314,0.13567254260738887
LED-00491,Piso 1,Urgencias General,LED Emergencia,Genérico B,CRÍTICA,25848,67.78,512.0,556.352527182684,BAJO,2,0.0,0.008943396226415094,0.9910566037735848
LED-00492,Piso 1,Urgencias General,LED Emergencia,Samsung,CRÍTICA,35184,76.2,458.0,475.6342986477473,MEDIO,2,0.00933530280649926,0.045565550212864264,0.9450991469806364
LED-00493,Piso 1,Urgencias General,LED Emergencia,Osram,CRÍTICA,56208,92.46,191.0,191.10069168640916,MUY ALTO,1,0.0029083602227801177,0.10306030258731778,0.8940313371899019
LED-00494,Piso 1,Urgencias General,LED Emergencia,Osram,CRÍTICA,26112,41.51,1533.0,1533.0569858349213,BAJO,4,0.0,0.0,1.0
LED-00496,Piso 1,Urgencias General,LED Emergencia,Genérico A,CRÍTICA,40848,76.15,533.0,526.3224393320896,MEDIO,2,0.0,0.0,1.0
LED-00498,Piso 1,Urgencias General,LED Emergencia,LG,CRÍTICA,46152,84.44,354.0,342.7922347316754,ALTO,1,0.0,0.019654389921883595,0.9803456100781165
LED-00499,Piso 1,Urgencias General,LED Emergencia,Genérico A,CRÍTICA,23928,41.63,1398.0,1398.6592935861302,BAJO,4,0.0,0.0,1.0
LED-00500,Piso 1,Urgencias General,LED Emergencia,LG,CRÍTICA,33696,63.03,824.0,812.9234979369734,BAJO,3,0.0,0.019654389921883595,0.9803456100781165
LED-00501,Piso 1,Urgencias General,LED Emergencia,LG,CRÍTICA,36288,76.0,477.0,498.3898715683332,MEDIO,2,0.009439880507841671,0.017599090496929395,0.972961028995229
LED-00502,Piso 1,Urgencias General,LED Emergencia,Genérico B,CRÍTICA,26616,50.81,1074.0,1080.7880094315976,BAJO,4,0.0,0.0,1.0
LED-00503,Piso 1,Urgencias General,LED Emergencia,Osram,CRÍTICA,27000,51.96,1040.0,1030.7433192630087,BAJO,4,0.0,0.0,1.0
LED-00505,Piso 1,Urgencias General,LED Emergencia,Genérico A,CRÍTICA,43968,87.47,263.0,238.9794835265413,ALTO,1,0.0,0.019287824421720844,0.9807121755782792
LED-00506,Piso 1,Urgencias General,LED Emergencia,Philips,CRÍTICA,36888,62.98,903.0,902.2336020570183,BAJO,3,0.0,0.0,1.0
LED-00507,Piso 1,Urgencias General,LED Emergencia,Genérico B,CRÍTICA,24432,62.31,616.0,617.4715834724482,BAJO,3,0.0,0.0,1.0
LED-00508,Piso 1,Urgencias General,LED Emergencia,Osram,CRÍTICA,24912,44.75,1281.0,1281.4009330289887,BAJO,4,0.0,0.0,1.0
LED-00509,Piso 1,Urgencias General,LED Emergencia,Osram,CRÍTICA,40584,68.27,786.0,760.7796930240157,BAJO,2,0.0,0.0,1.0
LED-00510,Piso 1,Urgencias General,LED Emergencia,Osram,CRÍTICA,34176,50.92,1372.0,1380.6871748837768,BAJO,4,0.0,0.0,1.0
LED-00511,Piso 1,Urgencias General,LED Emergencia,Samsung,CRÍTICA,49992,82.26,449.0,427.1125428468594,ALTO,1,0.018606967386150003,0.008940772100431739,0.9724522605134183
LED-00512,Piso 1,Urgencias General,LED Emergencia,LG,CRÍTICA,31008,65.81,671.0,665.024602749588,BAJO,3,0.0,0.0,1.0
LED-00513,Piso 1,Urgencias General,LED Emergencia,Philips,CRÍTICA,26040,49.01,1129.0,1105.8994214394475,BAJO,4,0.0,0.0,1.0
LED-00514,Piso 1,Urgencias General,LED Emergencia,LG,CRÍTICA,40968,77.73,489.0,487.3557946445771,MEDIO,2,0.0,0.008286713286713286,0.9917132867132866
LED-00515,Piso 1,Urgencias General,LED Emergencia,LG,CRÍTICA,34008,68.39,655.0,683.7344569213635,BAJO,2,0.0,0.0,1.0
LED-00516,Piso 1,Urgencias General,LED Emergencia,Samsung,CRÍTICA,50832,96.68,73.0,70.61090107156794,MUY ALTO,1,0.015756627054393655,0.8703112627954894,0.113932110150117
LED-00517,Piso 1,Urgencias General,LED Emergencia,Philips,CRÍTICA,44832,63.48,1075.0,1065.4189562147892,BAJO,3,0.0,0.0,1.0
LED-00518,Piso 1,Urgencias General,LED Emergencia,LG,CRÍTICA,44760,76.23,582.0,578.723401758265,MEDIO,2,0.0,0.0,1.0
LED-00519,Piso 1,Urgencias General,LED Emergencia,Osram,CRÍTICA,22632,33.64,1860.0,2281.878374476823,BAJO,5,0.0,0.0,1.0
LED-00520,Piso 1,Urgencias General,LED Emergencia,Genérico A,CRÍTICA,45024,75.45,610.0,587.1956088772862,MEDIO,2,0.0,0.0,1.0
LED-00522,Piso 1,Urgencias General,LED Emergencia,Samsung,CRÍTICA,25800,49.58,1093.0,1088.4968589243474,BAJO,4,0.0,0.0,1.0
LED-00523,Piso 1,Urgencias General,LED Emergencia,Osram,CRÍTICA,39144,63.69,930.0,917.7872519039329,BAJO,3,0.0,0.0,1.0
LED-00524,Piso 1,Urgencias General,LED Emergencia,Genérico B,CRÍTICA,36864,77.81,438.0,452.296786215257,MEDIO,2,0.0,0.008943396226415094,0.9910566037735848
LED-00526,Piso 1,Urgencias General,LED Emergencia,LG,CRÍTICA,44616,89.13,227.0,221.24216641810352,ALTO,1,0.0,0.05771350275590288,0.9422864972440972
LED-00527,Piso 1,Urgencias General,LED Emergencia,Genérico A,CRÍTICA,31944,65.21,710.0,701.3283617781916,BAJO,3,0.0,0.016999948580830933,0.983000051419169
LED-00529,Piso 1,Urgencias General,LED Emergencia,Philips,CRÍTICA,40920,86.01,277.0,279.5448664823706,ALTO,1,0.0,0.008943396226415094,0.9910566037735848
LED-00530,Piso 1,Urgencias General,LED Emergencia,Samsung,CRÍTICA,50424,84.76,378.0,367.7957600533686,ALTO,1,0.00916708687830833,0.027267726700027733,0.9635651864216641
LED-00533,Piso 1,Urgencias General,LED Emergencia,Osram,CRÍTICA,22560,36.24,1654.0,1690.8655355627473,BAJO,5,0.0,0.0,1.0
LED-00534,Piso 1,Urgencias General,LED Emergencia,Samsung,CRÍTICA,55872,110.04,-212.0,-208.62510624123513,MUY ALTO,1,0.9036832822756402,0.09456933343716754,0.001747384287192132
LED-00535,Piso 1,Urgencias General,LED Emergencia,Genérico A,CRÍTICA,24576,40.24,1520.0,1564.4571257268124,BAJO,4,0.0,0.0,1.0
LED-00537,Piso 1,Urgencias General,LED Emergencia,Genérico A,CRÍTICA,36240,66.53,760.0,758.0189444703486,BAJO,3,0.0,0.028393639767842177,0.9716063602321579
LED-00538,Piso 1,Urgencias General,LED Emergencia,Genérico A,CRÍTICA,33480,70.01,598.0,652.7017832709064,MEDIO,2,0.0,0.018025612504333755,0.9819743874956663
LED-00539,Piso 1,Urgencias General,LED Emergencia,LG,CRÍTICA,39480,71.14,667.0,677.0585492010251,MEDIO,2,0.0,0.009941275167785235,0.9900587248322148
LED-00540,Piso 1,Urgencias General,LED Emergencia,Philips,CRÍTICA,31512,65.56,690.0,686.5251072581848,BAJO,3,0.0,0.009312377210216109,0.990687622789784
LED-00543,Piso 1,Urgencias General,LED Emergencia,LG,CRÍTICA,28896,54.38,1010.0,998.4558001076547,BAJO,3,0.0,0.0,1.0
LED-00545,Piso 1,Urgencias General,LED Emergencia,LG,CRÍTICA,37344,63.47,896.0,900.2582977074355,BAJO,3,0.0,0.018845903190203395,0.9811540968097965
LED-00546,Piso 1,Urgencias General,LED Emergencia,Genérico A,CRÍTICA,23808,47.06,1116.0,1139.536378310457,BAJO,4,0.0,0.0,1.0
LED-00547,Piso 1,Urgencias General,LED Emergencia,Samsung,CRÍTICA,28632,55.39,961.0,959.0637195982563,BAJO,3,0.0,0.0,1.0
LED-00548,Piso 1,Urgencias General,LED Emergencia,Philips,CRÍTICA,36672,62.08,933.0,941.585925973983,BAJO,3,0.0,0.0,1.0
LED-00549,Piso 1,Urgencias General,LED Emergencia,Osram,CRÍTICA,42576,66.7,886.0,883.5094666357081,BAJO,2,0.0,0.00971311475409836,0.9902868852459017
