id_producto,id_luminaria,tipo_led,marca,potencia_watts,vida_util_nominal,horas_operacion_dia
2011,LED-02011,LED Downlight,Genérico A,12,45000,24
2012,LED-02012,LED Downlight,Osram,12,45000,24
2013,LED-02013,LED Downlight,Osram,12,45000,24
2014,LED-02014,LED Downlight,Philips,12,45000,24
2015,LED-02015,LED Downlight,Philips,12,45000,24
2016,LED-02016,LED Downlight,LG,12,45000,24
2017,LED-02017,LED Downlight,Osram,12,45000,24
2018,LED-02018,LED Downlight,Genérico B,12,45000,24
2019,LED-02019,LED Downlight,Genérico A,12,45000,24
2020,LED-02020,LED Downlight,Osram,12,45000,24
2021,LED-02021,LED Downlight,Philips,12,45000,24
2022,LED-02022,LED Downlight,Osram,12,45000,24
2023,LED-02023,LED Downlight,Osram,12,45000,24
2024,LED-02024,LED Downlight,LG,12,45000,24
2025,LED-02025,LED Downlight,Genérico A,12,45000,24
2026,LED-02026,LED Downlight,Genérico A,12,45000,24
2027,LED-02027,LED Downlight,Philips,12,45000,24
2028,LED-02028,LED Downlight,LG,12,45000,24
2029,LED-02029,LED Downlight,Philips,12,45000,24
2030,LED-02030,LED Downlight,Samsung,12,45000,24
2031,LED-02031,LED Downlight,LG,12,45000,24
2032,LED-02032,LED Downlight,LG,12,45000,24
2033,LED-02033,LED Downlight,LG,12,45000,24
2034,LED-02034,LED Downlight,Genérico A,12,45000,24
2035,LED-02035,LED Downlight,Samsung,12,45000,24
2036,LED-02036,LED Downlight,Philips,12,45000,24
2037,LED-02037,LED Downlight,Osram,12,45000,24
2038,LED-02038,LED Downlight,Osram,12,45000,24
2039,LED-02039,LED Downlight,Philips,12,45000,24
2040,LED-02040,LED Downlight,Samsung,12,45000,24
2041,LED-02041,LED Downlight,LG,12,45000,24
2042,LED-02042,LED Downlight,Genérico B,12,45000,24
2043,LED-02043,LED Downlight,Genérico A,12,45000,24
2044,LED-02044,LED Downlight,Samsung,12,45000,24
2045,LED-02045,LED Downlight,LG,12,45000,24
2046,LED-02046,LED Downlight,LG,12,45000,24
2047,LED-02047,LED Downlight,Samsung,12,45000,24
2048,LED-02048,LED Downlight,LG,12,45000,24
2049,LED-02049,LED Downlight,Philips,12,45000,24
2050,LED-02050,LED Downlight,Genérico A,12,45000,24
2051,LED-02051,LED Emergencia,Philips,8,55000,24
2052,LED-02052,LED Emergencia,Genérico B,8,55000,24
2053,LED-02053,LED Emergencia,Genérico A,8,55000,24
2054,LED-02054,LED Emergencia,Genérico A,8,55000,24
2055,LED-02055,LED Emergencia,Genérico A,8,55000,24
2056,LED-02056,LED Emergencia,Philips,8,55000,24
2057,LED-02057,LED Emergencia,Philips,8,55000,24
2058,LED-02058,LED Emergencia,Samsung,8,55000,24
2059,LED-02059,LED Emergencia,Osram,8,55000,24
2060,LED-02060,LED Emergencia,Philips,8,55000,24
2061,LED-02061,LED Emergencia,Genérico A,8,55000,24
2062,LED-02062,LED Emergencia,Philips,8,55000,24
2063,LED-02063,LED Emergencia,Osram,8,55000,24
2064,LED-02064,LED Emergencia,Genérico B,8,55000,24
2065,LED-02065,LED Emergencia,Philips,8,55000,24
2066,LED-02066,LED Emergencia,Osram,8,55000,24
2067,LED-02067,LED Emergencia,Samsung,8,55000,24
2068,LED-02068,LED Emergencia,Genérico A,8,55000,24
2069,LED-02069,LED Emergencia,LG,8,55000,24
2070,LED-02070,LED Emergencia,Samsung,8,55000,24
2071,LED-02071,LED Emergencia,LG,8,55000,24
2072,LED-02072,LED Emergencia,Osram,8,55000,24
2073,LED-02073,LED Emergencia,Genérico A,8,55000,24
2074,LED-02074,LED Emergencia,Osram,8,55000,24
2075,LED-02075,LED Emergencia,Samsung,8,55000,24
2076,LED-02076,LED Emergencia,Osram,8,55000,24
2077,LED-02077,LED Emergencia,Philips,8,55000,24
2078,LED-02078,LED Emergencia,Philips,8,55000,24
2079,LED-02079,LED Emergencia,Osram,8,55000,24
2080,LED-02080,LED Emergencia,Genérico B,8,55000,24
2081,LED-02081,LED Tubo T8,Samsung,18,40000,24
2082,LED-02082,LED Tubo T8,LG,18,40000,24
2083,LED-02083,LED Tubo T8,Genérico A,18,40000,24
2084,LED-02084,LED Tubo T8,Philips,18,40000,24
2085,LED-02085,LED Tubo T8,Philips,18,40000,24
2086,LED-02086,LED Tubo T8,Philips,18,40000,24
2087,LED-02087,LED Tubo T8,Genérico B,18,40000,24
2088,LED-02088,LED Tubo T8,Philips,18,40000,24
2089,LED-02089,LED Tubo T8,LG,18,40000,24
2090,LED-02090,LED Tubo T8,Genérico A,18,40000,24
2091,LED-02091,LED Tubo T8,Genérico B,18,40000,24
2092,LED-02092,LED Tubo T8,Samsung,18,40000,24
2093,LED-02093,LED Tubo T8,Samsung,18,40000,24
2094,LED-02094,LED Tubo T8,Genérico B,18,40000,24
2095,LED-02095,LED Tubo T8,Genérico B,18,40000,24
2096,LED-02096,LED Tubo T8,Samsung,18,40000,24
2097,LED-02097,LED Tubo T8,Samsung,18,40000,24
2098,LED-02098,LED Tubo T8,Genérico A,18,40000,24
2099,LED-02099,LED Tubo T8,Genérico B,18,40000,24
2100,LED-02100,LED Tubo T8,LG,18,40000,24
2101,LED-02101,LED Tubo T8,LG,18,40000,24
2102,LED-02102,LED Tubo T8,Philips,18,40000,24
2103,LED-02103,LED Tubo T8,LG,18,40000,24
2104,LED-02104,LED Tubo T8,Samsung,18,40000,24
2105,LED-02105,LED Tubo T8,Osram,18,40000,24
2106,LED-02106,LED Tubo T8,Genérico B,18,40000,24
2107,LED-02107,LED Tubo T8,Osram,18,40000,24
2108,LED-02108,LED Tubo T8,Genérico B,18,40000,24
2109,LED-02109,LED Tubo T8,Genérico A,18,40000,24
2110,LED-02110,LED Tubo T8,Osram,18,40000,24
2111,LED-02111,LED Tubo T8,Genérico A,18,40000,24
2112,LED-02112,LED Tubo T8,Osram,18,40000,24
2113,LED-02113,LED Tubo T8,Samsung,18,40000,24
2114,LED-02114,LED Tubo T8,LG,18,40000,24
2115,LED-02115,LED Tubo T8,LG,18,40000,24
2116,LED-02116,LED Downlight,Philips,12,45000,24
2117,LED-02117,LED Downlight,LG,12,45000,24
2118,LED-02118,LED Downlight,Philips,12,45000,24
2119,LED-02119,LED Downlight,LG,12,45000,24
2120,LED-02120,LED Downlight,Samsung,12,45000,24
2121,LED-02121,LED Downlight,LG,12,45000,24
2122,LED-02122,LED Downlight,Philips,12,45000,24
2123,LED-02123,LED Downlight,Samsung,12,45000,24
2124,LED-02124,LED Downlight,Samsung,12,45000,24
2125,LED-02125,LED Downlight,LG,12,45000,24
2126,LED-02126,LED Downlight,LG,12,45000,24
2127,LED-02127,LED Downlight,Osram,12,45000,24
2128,LED-02128,LED Downlight,Genérico A,12,45000,24
2129,LED-02129,LED Downlight,Philips,12,45000,24
2130,LED-02130,LED Downlight,Philips,12,45000,24
2131,LED-02131,LED Downlight,Philips,12,45000,24
2132,LED-02132,LED Downlight,Genérico A,12,45000,24
2133,LED-02133,LED Downlight,Genérico B,12,45000,24
2134,LED-02134,LED Downlight,Osram,12,45000,24
2135,LED-02135,LED Downlight,LG,12,45000,24
2136,LED-02136,LED Downlight,Philips,12,45000,24
2137,LED-02137,LED Downlight,Philips,12,45000,24
2138,LED-02138,LED Downlight,Philips,12,45000,24
2139,LED-02139,LED Downlight,LG,12,45000,24
2140,LED-02140,LED Downlight,LG,12,45000,24
2141,LED-02141,LED Downlight,Osram,12,45000,24
2142,LED-02142,LED Downlight,Genérico A,12,45000,24
2143,LED-02143,LED Downlight,Osram,12,45000,24
2144,LED-02144,LED Downlight,Philips,12,45000,24
2145,LED-02145,LED Downlight,Osram,12,45000,24
2146,LED-02146,LED Downlight,Osram,12,45000,24
2147,LED-02147,LED Downlight,Philips,12,45000,24
2148,LED-02148,LED Downlight,Philips,12,45000,24
2149,LED-02149,LED Downlight,Genérico A,12,45000,24
2150,LED-02150,LED Downlight,LG,12,45000,24
2151,LED-02151,LED Downlight,Osram,12,45000,24
2152,LED-02152,LED Downlight,Samsung,12,45000,24
2153,LED-02153,LED Downlight,Philips,12,45000,24
2154,LED-02154,LED Downlight,Osram,12,45000,24
2155,LED-02155,LED Downlight,Genérico B,12,45000,24
2156,LED-02156,LED Downlight,Philips,12,45000,24
2157,LED-02157,LED Downlight,LG,12,45000,24
2158,LED-02158,LED Downlight,Osram,12,45000,24
2159,LED-02159,LED Downlight,Osram,12,45000,24
2160,LED-02160,LED Downlight,Philips,12,45000,24
2161,LED-02161,LED Downlight,Genérico A,12,45000,24
2162,LED-02162,LED Downlight,Osram,12,45000,24
2163,LED-02163,LED Downlight,Genérico B,12,45000,24
2164,LED-02164,LED Downlight,Philips,12,45000,24
2165,LED-02165,LED Downlight,Samsung,12,45000,24
2166,LED-02166,LED Downlight,LG,12,45000,24
2167,LED-02167,LED Downlight,Osram,12,45000,24
2168,LED-02168,LED Downlight,Samsung,12,45000,24
2169,LED-02169,LED Downlight,Genérico A,12,45000,24
2170,LED-02170,LED Downlight,Samsung,12,45000,24
2171,LED-02171,LED Downlight,Samsung,12,45000,24
2172,LED-02172,LED Downlight,Philips,12,45000,24
2173,LED-02173,LED Downlight,Samsung,12,45000,24
2174,LED-02174,LED Downlight,Osram,12,45000,24
2175,LED-02175,LED Downlight,LG,12,45000,24
2176,LED-02176,LED Downlight,Osram,12,45000,24
2177,LED-02177,LED Downlight,Genérico B,12,45000,24
2178,LED-02178,LED Downlight,Samsung,12,45000,24
2179,LED-02179,LED Downlight,Genérico A,12,45000,24
2180,LED-02180,LED Downlight,Philips,12,45000,24
2181,LED-02181,LED Downlight,Osram,12,45000,24
2182,LED-02182,LED Downlight,Genérico B,12,45000,24
2183,LED-02183,LED Downlight,Genérico B,12,45000,24
2184,LED-02184,LED Downlight,Genérico B,12,45000,24
2185,LED-02185,LED Downlight,Genérico A,12,45000,24
2186,LED-02186,LED Downlight,Genérico B,12,45000,24
2187,LED-02187,LED Downlight,Osram,12,45000,24
2188,LED-02188,LED Downlight,LG,12,45000,24
2189,LED-02189,LED Downlight,Genérico B,12,45000,24
2190,LED-02190,LED Downlight,Samsung,12,45000,24
2191,LED-02191,LED Downlight,Osram,12,45000,24
2192,LED-02192,LED Downlight,Osram,12,45000,24
2193,LED-02193,LED Downlight,Philips,12,45000,24
2194,LED-02194,LED Downlight,Philips,12,45000,24
2195,LED-02195,LED Downlight,Philips,12,45000,24
2196,LED-02196,LED Downlight,Samsung,12,45000,24
2197,LED-02197,LED Downlight,Philips,12,45000,24
2198,LED-02198,LED Downlight,LG,12,45000,24
2199,LED-02199,LED Downlight,Genérico A,12,45000,24
2200,LED-02200,LED Downlight,Genérico A,12,45000,24
2201,LED-02201,LED Downlight,Samsung,12,45000,24
2202,LED-02202,LED Downlight,Genérico A,12,45000,24
2203,LED-02203,LED Downlight,LG,12,45000,24
2204,LED-02204,LED Downlight,LG,12,45000,24
2205,LED-02205,LED Downlight,Philips,12,45000,24
2206,LED-02206,LED Downlight,Philips,12,45000,24
2207,LED-02207,LED Downlight,Philips,12,45000,24
2208,LED-02208,LED Downlight,Samsung,12,45000,24
2209,LED-02209,LED Downlight,Genérico A,12,45000,24
2210,LED-02210,LED Downlight,Osram,12,45000,24
2211,LED-02211,LED Downlight,LG,12,45000,24
2212,LED-02212,LED Downlight,Osram,12,45000,24
2213,LED-02213,LED Downlight,LG,12,45000,24
2214,LED-02214,LED Downlight,Philips,12,45000,24
2215,LED-02215,LED Downlight,Philips,12,45000,24
2216,LED-02216,LED Downlight,Philips,12,45000,24
2217,LED-02217,LED Downlight,Osram,12,45000,24
2218,LED-02218,LED Downlight,Philips,12,45000,24
2219,LED-02219,LED Downlight,Osram,12,45000,24
2220,LED-02220,LED Downlight,Osram,12,45000,24
2221,LED-02221,LED Downlight,Osram,12,45000,24
2222,LED-02222,LED Downlight,Philips,12,45000,24
2223,LED-02223,LED Downlight,Samsung,12,45000,24
2224,LED-02224,LED Downlight,LG,12,45000,24
2225,LED-02225,LED Downlight,Osram,12,45000,24
2226,LED-02226,LED Downlight,Philips,12,45000,24
2227,LED-02227,LED Downlight,Genérico A,12,45000,24
2228,LED-02228,LED Downlight,Osram,12,45000,24
2229,LED-02229,LED Downlight,Samsung,12,45000,24
2230,LED-02230,LED Downlight,Philips,12,45000,24
2231,LED-02231,LED Downlight,Philips,12,45000,24
2232,LED-02232,LED Downlight,Osram,12,45000,24
2233,LED-02233,LED Downlight,Genérico B,12,45000,24
2234,LED-02234,LED Downlight,Philips,12,45000,24
2235,LED-02235,LED Downlight,Philips,12,45000,24
2236,LED-02236,LED Emergencia,Genérico A,8,55000,24
2237,LED-02237,LED Emergencia,Philips,8,55000,24
2238,LED-02238,LED Emergencia,LG,8,55000,24
2239,LED-02239,LED Emergencia,Philips,8,55000,24
2240,LED-02240,LED Emergencia,LG,8,55000,24
2241,LED-02241,LED Emergencia,Genérico A,8,55000,24
2242,LED-02242,LED Emergencia,Samsung,8,55000,24
2243,LED-02243,LED Emergencia,Philips,8,55000,24
2244,LED-02244,LED Emergencia,Philips,8,55000,24
2245,LED-02245,LED Emergencia,Philips,8,55000,24
2246,LED-02246,LED Emergencia,Samsung,8,55000,24
2247,LED-02247,LED Emergencia,Osram,8,55000,24
2248,LED-02248,LED Emergencia,LG,8,55000,24
2249,LED-02249,LED Emergencia,Osram,8,55000,24
2250,LED-02250,LED Emergencia,Genérico B,8,55000,24
2251,LED-02251,LED Emergencia,Samsung,8,55000,24
2252,LED-02252,LED Emergencia,LG,8,55000,24
2253,LED-02253,LED Emergencia,LG,8,55000,24
2254,LED-02254,LED Emergencia,Samsung,8,55000,24
2255,LED-02255,LED Emergencia,Genérico A,8,55000,24
2256,LED-02256,LED Emergencia,Philips,8,55000,24
2257,LED-02257,LED Emergencia,Philips,8,55000,24
2258,LED-02258,LED Emergencia,LG,8,55000,24
2259,LED-02259,LED Emergencia,Osram,8,55000,24
2260,LED-02260,LED Emergencia,Philips,8,55000,24
2261,LED-02261,LED Emergencia,Genérico A,8,55000,24
2262,LED-02262,LED Emergencia,Osram,8,55000,24
2263,LED-02263,LED Emergencia,Samsung,8,55000,24
2264,LED-02264,LED Emergencia,Philips,8,55000,24
2265,LED-02265,LED Emergencia,Philips,8,55000,24
2266,LED-02266,LED Tubo T8,Genérico A,18,40000,24
2267,LED-02267,LED Tubo T8,Genérico A,18,40000,24
2268,LED-02268,LED Tubo T8,Osram,18,40000,24
2269,LED-02269,LED Tubo T8,Philips,18,40000,24
2270,LED-02270,LED Tubo T8,Genérico A,18,40000,24
2271,LED-02271,LED Tubo T8,LG,18,40000,24
2272,LED-02272,LED Tubo T8,Samsung,18,40000,24
2273,LED-02273,LED Tubo T8,Philips,18,40000,24
2274,LED-02274,LED Tubo T8,Samsung,18,40000,24
2275,LED-02275,LED Tubo T8,Genérico A,18,40000,24
2276,LED-02276,LED Tubo T8,Samsung,18,40000,24
2277,LED-02277,LED Tubo T8,Osram,18,40000,24
2278,LED-02278,LED Tubo T8,Genérico A,18,40000,24
2279,LED-02279,LED Tubo T8,LG,18,40000,24
2280,LED-02280,LED Tubo T8,Philips,18,40000,24
2281,LED-02281,LED Tubo T8,Samsung,18,40000,24
2282,LED-02282,LED Tubo T8,Osram,18,40000,24
2283,LED-02283,LED Tubo T8,LG,18,40000,24
2284,LED-02284,LED Tubo T8,LG,18,40000,24
2285,LED-02285,LED Tubo T8,Philips,18,40000,24
2286,LED-02286,LED Tubo T8,Philips,18,40000,24
2287,LED-02287,LED Tubo T8,LG,18,40000,24
2288,LED-02288,LED Tubo T8,LG,18,40000,24
2289,LED-02289,LED Tubo T8,Genérico B,18,40000,24
2290,LED-02290,LED Tubo T8,Philips,18,40000,24
2291,LED-02291,LED Tubo T8,Philips,18,40000,24
2292,LED-02292,LED Tubo T8,Osram,18,40000,24
2293,LED-02293,LED Tubo T8,LG,18,40000,24
2294,LED-02294,LED Tubo T8,Genérico B,18,40000,24
2295,LED-02295,LED Tubo T8,Osram,18,40000,24
2296,LED-02296,LED Tubo T8,Genérico A,18,40000,24
2297,LED-02297,LED Tubo T8,Genérico B,18,40000,24
2298,LED-02298,LED Tubo T8,Philips,18,40000,24
2299,LED-02299,LED Tubo T8,LG,18,40000,24
2300,LED-02300,LED Tubo T8,Genérico A,18,40000,24
2301,LED-02301,LED Quirúrgico,Samsung,50,60000,24
2302,LED-02302,LED Quirúrgico,Philips,50,60000,24
2303,LED-02303,LED Quirúrgico,Osram,50,60000,24
2304,LED-02304,LED Quirúrgico,LG,50,60000,24
2305,LED-02305,LED Quirúrgico,Samsung,50,60000,24
2306,LED-02306,LED Quirúrgico,Genérico B,50,60000,24
2307,LED-02307,LED Quirúrgico,Samsung,50,60000,24
2308,LED-02308,LED Quirúrgico,Genérico A,50,60000,24
2309,LED-02309,LED Quirúrgico,Samsung,50,60000,24
2310,LED-02310,LED Quirúrgico,Genérico A,50,60000,24
2311,LED-02311,LED Quirúrgico,Samsung,50,60000,24
2312,LED-02312,LED Quirúrgico,Osram,50,60000,24
2313,LED-02313,LED Quirúrgico,Philips,50,60000,24
2314,LED-02314,LED Quirúrgico,Osram,50,60000,24
2315,LED-02315,LED Quirúrgico,Philips,50,60000,24
2316,LED-02316,LED Quirúrgico,LG,50,60000,24
2317,LED-02317,LED Quirúrgico,LG,50,60000,24
2318,LED-02318,LED Quirúrgico,Genérico A,50,60000,24
2319,LED-02319,LED Quirúrgico,Samsung,50,60000,24
2320,LED-02320,LED Quirúrgico,Samsung,50,60000,24
2321,LED-02321,LED Quirúrgico,Philips,50,60000,24
2322,LED-02322,LED Quirúrgico,Philips,50,60000,24
2323,LED-02323,LED Quirúrgico,Philips,50,60000,24
2324,LED-02324,LED Quirúrgico,Philips,50,60000,24
2325,LED-02325,LED Quirúrgico,Samsung,50,60000,24
2326,LED-02326,LED Quirúrgico,Philips,50,60000,24
2327,LED-02327,LED Quirúrgico,Osram,50,60000,24
2328,LED-02328,LED Quirúrgico,Samsung,50,60000,24
2329,LED-02329,LED Quirúrgico,Samsung,50,60000,24
2330,LED-02330,LED Quirúrgico,LG,50,60000,24
2331,LED-02331,LED Quirúrgico,Genérico A,50,60000,24
2332,LED-02332,LED Quirúrgico,Philips,50,60000,24
2333,LED-02333,LED Quirúrgico,Genérico B,50,60000,24
2334,LED-02334,LED Quirúrgico,Philips,50,60000,24
2335,LED-02335,LED Quirúrgico,LG,50,60000,24
2336,LED-02336,LED Quirúrgico,Genérico A,50,60000,24
2337,LED-02337,LED Quirúrgico,LG,50,60000,24
2338,LED-02338,LED Quirúrgico,Osram,50,60000,24
2339,LED-02339,LED Quirúrgico,Osram,50,60000,24
2340,LED-02340,LED Quirúrgico,Samsung,50,60000,24
2341,LED-02341,LED Quirúrgico,Philips,50,60000,24
2342,LED-02342,LED Quirúrgico,Philips,50,60000,24
2343,LED-02343,LED Quirúrgico,Philips,50,60000,24
2344,LED-02344,LED Quirúrgico,LG,50,60000,24
2345,LED-02345,LED Quirúrgico,LG,50,60000,24
2346,LED-02346,LED Quirúrgico,Samsung,50,60000,24
2347,LED-02347,LED Quirúrgico,Samsung,50,60000,24
2348,LED-02348,LED Quirúrgico,Samsung,50,60000,24
2349,LED-02349,LED Quirúrgico,Philips,50,60000,24
2350,LED-02350,LED Quirúrgico,Philips,50,60000,24
2351,LED-02351,LED Quirúrgico,Samsung,50,60000,24
2352,LED-02352,LED Quirúrgico,Genérico A,50,60000,24
2353,LED-02353,LED Quirúrgico,LG,50,60000,24
2354,LED-02354,LED Quirúrgico,Osram,50,60000,24
2355,LED-02355,LED Quirúrgico,LG,50,60000,24
2356,LED-02356,LED Quirúrgico,Philips,50,60000,24
2357,LED-02357,LED Quirúrgico,Genérico A,50,60000,24
2358,LED-02358,LED Quirúrgico,Osram,50,60000,24
2359,LED-02359,LED Quirúrgico,Samsung,50,60000,24
2360,LED-02360,LED Quirúrgico,Philips,50,60000,24
2361,LED-02361,LED Quirúrgico,Genérico A,50,60000,24
2362,LED-02362,LED Quirúrgico,Osram,50,60000,24
2363,LED-02363,LED Quirúrgico,Osram,50,60000,24
2364,LED-02364,LED Quirúrgico,Philips,50,60000,24
2365,LED-02365,LED Quirúrgico,Samsung,50,60000,24
2366,LED-02366,LED Quirúrgico,Samsung,50,60000,24
2367,LED-02367,LED Quirúrgico,LG,50,60000,24
2368,LED-02368,LED Quirúrgico,Genérico A,50,60000,24
2369,LED-02369,LED Quirúrgico,Osram,50,60000,24
2370,LED-02370,LED Quirúrgico,Osram,50,60000,24
2371,LED-02371,LED Quirúrgico,Osram,50,60000,24
2372,LED-02372,LED Quirúrgico,Osram,50,60000,24
2373,LED-02373,LED Quirúrgico,LG,50,60000,24
2374,LED-02374,LED Quirúrgico,Osram,50,60000,24
2375,LED-02375,LED Quirúrgico,Osram,50,60000,24
2376,LED-02376,LED Quirúrgico,Samsung,50,60000,24
2377,LED-02377,LED Quirúrgico,Samsung,50,60000,24
2378,LED-02378,LED Quirúrgico,Osram,50,60000,24
2379,LED-02379,LED Quirúrgico,Samsung,50,60000,24
2380,LED-02380,LED Quirúrgico,Osram,50,60000,24
2381,LED-02381,LED Downlight,Genérico A,12,45000,24
2382,LED-02382,LED Downlight,Philips,12,45000,24
2383,LED-02383,LED Downlight,Osram,12,45000,24
2384,LED-02384,LED Downlight,Genérico B,12,45000,24
2385,LED-02385,LED Downlight,Philips,12,45000,24
2386,LED-02386,LED Downlight,Genérico A,12,45000,24
2387,LED-02387,LED Downlight,LG,12,45000,24
2388,LED-02388,LED Downlight,LG,12,45000,24
2389,LED-02389,LED Downlight,Osram,12,45000,24
2390,LED-02390,LED Downlight,Philips,12,45000,24
2391,LED-02391,LED Downlight,Genérico A,12,45000,24
2392,LED-02392,LED Downlight,Genérico B,12,45000,24
2393,LED-02393,LED Downlight,Philips,12,45000,24
2394,LED-02394,LED Downlight,Philips,12,45000,24
2395,LED-02395,LED Downlight,LG,12,45000,24
2396,LED-02396,LED Downlight,Genérico B,12,45000,24
2397,LED-02397,LED Downlight,LG,12,45000,24
2398,LED-02398,LED Downlight,Osram,12,45000,24
2399,LED-02399,LED Downlight,Philips,12,45000,24
2400,LED-02400,LED Downlight,LG,12,45000,24
2401,LED-02401,LED Downlight,Philips,12,45000,24
2402,LED-02402,LED Downlight,Genérico B,12,45000,24
2403,LED-02403,LED Downlight,Osram,12,45000,24
2404,LED-02404,LED Downlight,Genérico A,12,45000,24
2405,LED-02405,LED Downlight,Samsung,12,45000,24
2406,LED-02406,LED Downlight,LG,12,45000,24
2407,LED-02407,LED Downlight,Philips,12,45000,24
2408,LED-02408,LED Downlight,LG,12,45000,24
2409,LED-02409,LED Downlight,Philips,12,45000,24
2410,LED-02410,LED Downlight,Genérico A,12,45000,24
2411,LED-02411,LED Downlight,LG,12,45000,24
2412,LED-02412,LED Downlight,Samsung,12,45000,24
2413,LED-02413,LED Downlight,Philips,12,45000,24
2414,LED-02414,LED Downlight,Philips,12,45000,24
2415,LED-02415,LED Downlight,Samsung,12,45000,24
2416,LED-02416,LED Downlight,Genérico B,12,45000,24
2417,LED-02417,LED Downlight,Osram,12,45000,24
2418,LED-02418,LED Downlight,Philips,12,45000,24
2419,LED-02419,LED Downlight,Samsung,12,45000,24
2420,LED-02420,LED Downlight,Samsung,12,45000,24
2421,LED-02421,LED Tubo T8,Philips,18,40000,24
2422,LED-02422,LED Tubo T8,Philips,18,40000,24
2423,LED-02423,LED Tubo T8,Samsung,18,40000,24
2424,LED-02424,LED Tubo T8,Genérico B,18,40000,24
2425,LED-02425,LED Tubo T8,Genérico B,18,40000,24
2426,LED-02426,LED Tubo T8,Genérico A,18,40000,24
2427,LED-02427,LED Tubo T8,Osram,18,40000,24
2428,LED-02428,LED Tubo T8,Genérico B,18,40000,24
2429,LED-02429,LED Tubo T8,Samsung,18,40000,24
2430,LED-02430,LED Tubo T8,Genérico A,18,40000,24
2431,LED-02431,LED Tubo T8,LG,18,40000,24
2432,LED-02432,LED Tubo T8,Genérico A,18,40000,24
2433,LED-02433,LED Tubo T8,Philips,18,40000,24
2434,LED-02434,LED Tubo T8,Osram,18,40000,24
2435,LED-02435,LED Tubo T8,LG,18,40000,24
2436,LED-02436,LED Tubo T8,Genérico A,18,40000,24
2437,LED-02437,LED Tubo T8,Genérico B,18,40000,24
2438,LED-02438,LED Tubo T8,Samsung,18,40000,24
2439,LED-02439,LED Tubo T8,Genérico A,18,40000,24
2440,LED-02440,LED Tubo T8,Osram,18,40000,24
2441,LED-02441,LED Tubo T8,LG,18,40000,24
2442,LED-02442,LED Tubo T8,Philips,18,40000,24
2443,LED-02443,LED Tubo T8,Samsung,18,40000,24
2444,LED-02444,LED Tubo T8,Philips,18,40000,24
2445,LED-02445,LED Tubo T8,Osram,18,40000,24
2446,LED-02446,LED Tubo T8,Genérico B,18,40000,24
2447,LED-02447,LED Tubo T8,Samsung,18,40000,24
2448,LED-02448,LED Tubo T8,Philips,18,40000,24
2449,LED-02449,LED Tubo T8,Genérico A,18,40000,24
2450,LED-02450,LED Tubo T8,Philips,18,40000,24
2451,LED-02451,LED Quirúrgico,Genérico A,50,60000,24
2452,LED-02452,LED Quirúrgico,Philips,50,60000,24
2453,LED-02453,LED Quirúrgico,Philips,50,60000,24
2454,LED-02454,LED Quirúrgico,LG,50,60000,24
2455,LED-02455,LED Quirúrgico,Samsung,50,60000,24
2456,LED-02456,LED Quirúrgico,Genérico A,50,60000,24
2457,LED-02457,LED Quirúrgico,Genérico B,50,60000,24
2458,LED-02458,LED Quirúrgico,Osram,50,60000,24
2459,LED-02459,LED Quirúrgico,Samsung,50,60000,24
2460,LED-02460,LED Quirúrgico,Genérico A,50,60000,24
2461,LED-02461,LED Quirúrgico,Philips,50,60000,24
2462,LED-02462,LED Quirúrgico,Osram,50,60000,24
2463,LED-02463,LED Quirúrgico,Genérico A,50,60000,24
2464,LED-02464,LED Quirúrgico,Philips,50,60000,24
2465,LED-02465,LED Quirúrgico,Samsung,50,60000,24
2466,LED-02466,LED Quirúrgico,Philips,50,60000,24
2467,LED-02467,LED Quirúrgico,Osram,50,60000,24
2468,LED-02468,LED Quirúrgico,Genérico A,50,60000,24
2469,LED-02469,LED Quirúrgico,Genérico B,50,60000,24
2470,LED-02470,LED Quirúrgico,Samsung,50,60000,24
2471,LED-02471,LED Quirúrgico,LG,50,60000,24
2472,LED-02472,LED Quirúrgico,LG,50,60000,24
2473,LED-02473,LED Quirúrgico,Samsung,50,60000,24
2474,LED-02474,LED Quirúrgico,Osram,50,60000,24
2475,LED-02475,LED Quirúrgico,Philips,50,60000,24
2476,LED-02476,LED Quirúrgico,Philips,50,60000,24
2477,LED-02477,LED Quirúrgico,Genérico B,50,60000,24
2478,LED-02478,LED Quirúrgico,Osram,50,60000,24
2479,LED-02479,LED Quirúrgico,Osram,50,60000,24
2480,LED-02480,LED Quirúrgico,LG,50,60000,24
2481,LED-02481,LED Quirúrgico,Osram,50,60000,24
2482,LED-02482,LED Quirúrgico,Osram,50,60000,24
2483,LED-02483,LED Quirúrgico,Samsung,50,60000,24
2484,LED-02484,LED Quirúrgico,LG,50,60000,24
2485,LED-02485,LED Quirúrgico,LG,50,60000,24
2486,LED-02486,LED Quirúrgico,Samsung,50,60000,24
2487,LED-02487,LED Quirúrgico,Philips,50,60000,24
2488,LED-02488,LED Quirúrgico,Samsung,50,60000,24
2489,LED-02489,LED Quirúrgico,Philips,50,60000,24
2490,LED-02490,LED Quirúrgico,Philips,50,60000,24
2491,LED-02491,LED Quirúrgico,Samsung,50,60000,24
2492,LED-02492,LED Quirúrgico,Genérico A,50,60000,24
2493,LED-02493,LED Quirúrgico,Osram,50,60000,24
2494,LED-02494,LED Quirúrgico,Philips,50,60000,24
2495,LED-02495,LED Quirúrgico,LG,50,60000,24
