id_ubicacion,id_luminaria,piso,area,ubicacion_especifica,criticidad
345,LED-00345,Piso -1,Estacionamiento,Estacionamiento - Sector 15,BAJA
346,LED-00346,Piso -1,Estacionamiento,Estacionamiento - Sector 15,BAJA
347,LED-00347,Piso -1,Estacionamiento,Estacionamiento - Sector 15,BAJA
348,LED-00348,Piso -1,Estacionamiento,Estacionamiento - Sector 15,BAJA
349,LED-00349,Piso -1,Estacionamiento,Estacionamiento - Sector 15,BAJA
350,LED-00350,Piso -1,Estacionamiento,Estacionamiento - Sector 15,BAJA
351,LED-00351,Piso -1,Servicios Generales,Servicios Generales - Sector 1,MEDIA
352,LED-00352,Piso -1,Servicios Generales,Servicios Generales - Sector 1,MEDIA
353,LED-00353,Piso -1,Servicios Generales,Servicios Generales - Sector 1,MEDIA
354,LED-00354,Piso -1,Servicios Generales,Servicios Generales - Sector 1,MEDIA
355,LED-00355,Piso -1,Servicios Generales,Servicios Generales - Sector 1,MEDIA
356,LED-00356,Piso -1,Servicios Generales,Servicios Generales - Sector 1,MEDIA
357,LED-00357,Piso -1,Servicios Generales,Servicios Generales - Sector 1,MEDIA
358,LED-00358,Piso -1,Servicios Generales,Servicios Generales - Sector 1,MEDIA
359,LED-00359,Piso -1,Servicios Generales,Servicios Generales - Sector 1,MEDIA
360,LED-00360,Piso -1,Servicios Generales,Servicios Generales - Sector 1,MEDIA
361,LED-00361,Piso -1,Servicios Generales,Servicios Generales - Sector 2,MEDIA
362,LED-00362,Piso -1,Servicios Generales,Servicios Generales - Sector 2,MEDIA
363,LED-00363,Piso -1,Servicios Generales,Servicios Generales - Sector 2,MEDIA
364,LED-00364,Piso -1,Servicios Generales,Servicios Generales - Sector 2,MEDIA
365,LED-00365,Piso -1,Servicios Generales,Servicios Generales - Sector 2,MEDIA
366,LED-00366,Piso -1,Servicios Generales,Servicios Generales - Sector 2,MEDIA
367,LED-00367,Piso -1,Servicios Generales,Servicios Generales - Sector 2,MEDIA
368,LED-00368,Piso -1,Servicios Generales,Servicios Generales - Sector 2,MEDIA
369,LED-00369,Piso -1,Servicios Generales,Servicios Generales - Sector 2,MEDIA
370,LED-00370,Piso -1,Servicios Generales,Servicios Generales - Sector 2,MEDIA
371,LED-00371,Piso -1,Servicios Generales,Servicios Generales - Sector 3,MEDIA
372,LED-00372,Piso -1,Servicios Generales,Servicios Generales - Sector 3,MEDIA
373,LED-00373,Piso -1,Servicios Generales,Servicios Generales - Sector 3,MEDIA
374,LED-00374,Piso -1,Servicios Generales,Servicios Generales - Sector 3,MEDIA
375,LED-00375,Piso -1,Servicios Generales,Servicios Generales - Sector 3,MEDIA
376,LED-00376,Piso -1,Servicios Generales,Servicios Generales - Sector 3,MEDIA
377,LED-00377,Piso -1,Servicios Generales,Servicios Generales - Sector 3,MEDIA
378,LED-00378,Piso -1,Servicios Generales,Servicios Generales - Sector 3,MEDIA
379,LED-00379,Piso -1,Servicios Generales,Servicios Generales - Sector 3,MEDIA
380,LED-00380,Piso -1,Servicios Generales,Servicios Generales - Sector 3,MEDIA
381,LED-00381,Piso -1,Servicios Generales,Servicios Generales - Sector 4,MEDIA
382,LED-00382,Piso -1,Servicios Generales,Servicios Generales - Sector 4,MEDIA
383,LED-00383,Piso -1,Servicios Generales,Servicios Generales - Sector 4,MEDIA
384,LED-00384,Piso -1,Servicios Generales,Servicios Generales - Sector 4,MEDIA
385,LED-00385,Piso -1,Servicios Generales,Servicios Generales - Sector 4,MEDIA
386,LED-00386,Piso -1,Servicios Generales,Servicios Generales - Sector 4,MEDIA
387,LED-00387,Piso -1,Servicios Generales,Servicios Generales - Sector 4,MEDIA
388,LED-00388,Piso -1,Servicios Generales,Servicios Generales - Sector 4,MEDIA
389,LED-00389,Piso -1,Servicios Generales,Servicios Generales - Sector 4,MEDIA
390,LED-00390,Piso -1,Servicios Generales,Servicios Generales - Sector 4,MEDIA
391,LED-00391,Piso -1,Servicios Generales,Servicios Generales - Sector 5,MEDIA
392,LED-00392,Piso -1,Servicios Generales,Servicios Generales - Sector 5,MEDIA
393,LED-00393,Piso -1,Servicios Generales,Servicios Generales - Sector 5,MEDIA
394,LED-00394,Piso -1,Servicios Generales,Servicios Generales - Sector 5,MEDIA
395,LED-00395,Piso -1,Servicios Generales,Servicios Generales - Sector 5,MEDIA
396,LED-00396,Piso -1,Servicios Generales,Servicios Generales - Sector 5,MEDIA
397,LED-00397,Piso -1,Servicios Generales,Servicios Generales - Sector 5,MEDIA
398,LED-00398,Piso -1,Servicios Generales,Servicios Generales - Sector 5,MEDIA
399,LED-00399,Piso -1,Servicios Generales,Servicios Generales - Sector 5,MEDIA
400,LED-00400,Piso -1,Servicios Generales,Servicios Generales - Sector 5,MEDIA
401,LED-00401,Piso -1,Servicios Generales,Servicios Generales - Sector 6,MEDIA
402,LED-00402,Piso -1,Servicios Generales,Servicios Generales - Sector 6,MEDIA
403,LED-00403,Piso -1,Servicios Generales,Servicios Generales - Sector 6,MEDIA
404,LED-00404,Piso -1,Servicios Generales,Servicios Generales - Sector 6,MEDIA
405,LED-00405,Piso -1,Servicios Generales,Servicios Generales - Sector 6,MEDIA
406,LED-00406,Piso -1,Servicios Generales,Servicios Generales - Sector 6,MEDIA
407,LED-00407,Piso -1,Servicios Generales,Servicios Generales - Sector 6,MEDIA
408,LED-00408,Piso -1,Servicios Generales,Servicios Generales - Sector 6,MEDIA
409,LED-00409,Piso -1,Servicios Generales,Servicios Generales - Sector 6,MEDIA
410,LED-00410,Piso -1,Servicios Generales,Servicios Generales - Sector 6,MEDIA
411,LED-00411,Piso -1,Servicios Generales,Servicios Generales - Sector 7,MEDIA
412,LED-00412,Piso -1,Servicios Generales,Servicios Generales - Sector 7,MEDIA
413,LED-00413,Piso -1,Servicios Generales,Servicios Generales - Sector 7,MEDIA
414,LED-00414,Piso -1,Servicios Generales,Servicios Generales - Sector 7,MEDIA
415,LED-00415,Piso -1,Servicios Generales,Servicios Generales - Sector 7,MEDIA
416,LED-00416,Piso -1,Servicios Generales,Servicios Generales - Sector 7,MEDIA
417,LED-00417,Piso -1,Servicios Generales,Servicios Generales - Sector 7,MEDIA
418,LED-00418,Piso -1,Servicios Generales,Servicios Generales - Sector 7,MEDIA
419,LED-00419,Piso -1,Servicios Generales,Servicios Generales - Sector 7,MEDIA
420,LED-00420,Piso -1,Servicios Generales,Servicios Generales - Sector 7,MEDIA
421,LED-00421,Piso -1,Servicios Generales,Servicios Generales - Sector 8,MEDIA
422,LED-00422,Piso -1,Servicios Generales,Servicios Generales - Sector 8,MEDIA
423,LED-00423,Piso -1,Servicios Generales,Servicios Generales - Sector 8,MEDIA
424,LED-00424,Piso -1,Servicios Generales,Servicios Generales - Sector 8,MEDIA
425,LED-00425,Piso -1,Servicios Generales,Servicios Generales - Sector 8,MEDIA
426,LED-00426,Piso -1,Servicios Generales,Servicios Generales - Sector 8,MEDIA
427,LED-00427,Piso -1,Servicios Generales,Servicios Generales - Sector 8,MEDIA
428,LED-00428,Piso -1,Servicios Generales,Servicios Generales - Sector 8,MEDIA
429,LED-00429,Piso -1,Servicios Generales,Servicios Generales - Sector 8,MEDIA
430,LED-00430,Piso -1,Servicios Generales,Servicios Generales - Sector 8,MEDIA
431,LED-00431,Piso 1,Urgencias General,Urgencias General - Sector 1,CRÍTICA
432,LED-00432,Piso 1,Urgencias General,Urgencias General - Sector 1,CRÍTICA
433,LED-00433,Piso 1,Urgencias General,Urgencias General - Sector 1,CRÍTICA
434,LED-00434,Piso 1,Urgencias General,Urgencias General - Sector 1,CRÍTICA
435,LED-00435,Piso 1,Urgencias General,Urgencias General - Sector 1,CRÍTICA
436,LED-00436,Piso 1,Urgencias General,Urgencias General - Sector 1,CRÍTICA
437,LED-00437,Piso 1,Urgencias General,Urgencias General - Sector 1,CRÍTICA
438,LED-00438,Piso 1,Urgencias General,Urgencias General - Sector 1,CRÍTICA
439,LED-00439,Piso 1,Urgencias General,Urgencias General - Sector 1,CRÍTICA
440,LED-00440,Piso 1,Urgencias General,Urgencias General - Sector 1,CRÍTICA
441,LED-00441,Piso 1,Urgencias General,Urgencias General - Sector 2,CRÍTICA
442,LED-00442,Piso 1,Urgencias General,Urgencias General - Sector 2,CRÍTICA
443,LED-00443,Piso 1,Urgencias General,Urgencias General - Sector 2,CRÍTICA
444,LED-00444,Piso 1,Urgencias General,Urgencias General - Sector 2,CRÍTICA
445,LED-00445,Piso 1,Urgencias General,Urgencias General - Sector 2,CRÍTICA
446,LED-00446,Piso 1,Urgencias General,Urgencias General - Sector 2,CRÍTICA
447,LED-00447,Piso 1,Urgencias General,Urgencias General - Sector 2,CRÍTICA
448,LED-00448,Piso 1,Urgencias General,Urgencias General - Sector 2,CRÍTICA
449,LED-00449,Piso 1,Urgencias General,Urgencias General - Sector 2,CRÍTICA
450,LED-00450,Piso 1,Urgencias General,Urgencias General - Sector 2,CRÍTICA
451,LED-00451,Piso 1,Urgencias General,Urgencias General - Sector 3,CRÍTICA
452,LED-00452,Piso 1,Urgencias General,Urgencias General - Sector 3,CRÍTICA
453,LED-00453,Piso 1,Urgencias General,Urgencias General - Sector 3,CRÍTICA
454,LED-00454,Piso 1,Urgencias General,Urgencias General - Sector 3,CRÍTICA
455,LED-00455,Piso 1,Urgencias General,Urgencias General - Sector 3,CRÍTICA
456,LED-00456,Piso 1,Urgencias General,Urgencias General - Sector 3,CRÍTICA
457,LED-00457,Piso 1,Urgencias General,Urgencias General - Sector 3,CRÍTICA
458,LED-00458,Piso 1,Urgencias General,Urgencias General - Sector 3,CRÍTICA
459,LED-00459,Piso 1,Urgencias General,Urgencias General - Sector 3,CRÍTICA
460,LED-00460,Piso 1,Urgencias General,Urgencias General - Sector 3,CRÍTICA
461,LED-00461,Piso 1,Urgencias General,Urgencias General - Sector 4,CRÍTICA
462,LED-00462,Piso 1,Urgencias General,Urgencias General - Sector 4,CRÍTICA
463,LED-00463,Piso 1,Urgencias General,Urgencias General - Sector 4,CRÍTICA
464,LED-00464,Piso 1,Urgencias General,Urgencias General - Sector 4,CRÍTICA
465,LED-00465,Piso 1,Urgencias General,Urgencias General - Sector 4,CRÍTICA
466,LED-00466,Piso 1,Urgencias General,Urgencias General - Sector 4,CRÍTICA
467,LED-00467,Piso 1,Urgencias General,Urgencias General - Sector 4,CRÍTICA
468,LED-00468,Piso 1,Urgencias General,Urgencias General - Sector 4,CRÍTICA
469,LED-00469,Piso 1,Urgencias General,Urgencias General - Sector 4,CRÍTICA
470,LED-00470,Piso 1,Urgencias General,Urgencias General - Sector 4,CRÍTICA
471,LED-00471,Piso 1,Urgencias General,Urgencias General - Sector 5,CRÍTICA
472,LED-00472,Piso 1,Urgencias General,Urgencias General - Sector 5,CRÍTICA
473,LED-00473,Piso 1,Urgencias General,Urgencias General - Sector 5,CRÍTICA
474,LED-00474,Piso 1,Urgencias General,Urgencias General - Sector 5,CRÍTICA
475,LED-00475,Piso 1,Urgencias General,Urgencias General - Sector 5,CRÍTICA
476,LED-00476,Piso 1,Urgencias General,Urgencias General - Sector 5,CRÍTICA
477,LED-00477,Piso 1,Urgencias General,Urgencias General - Sector 5,CRÍTICA
478,LED-00478,Piso 1,Urgencias General,Urgencias General - Sector 5,CRÍTICA
479,LED-00479,Piso 1,Urgencias General,Urgencias General - Sector 5,CRÍTICA
480,LED-00480,Piso 1,Urgencias General,Urgencias General - Sector 5,CRÍTICA
481,LED-00481,Piso 1,Urgencias General,Urgencias General - Sector 6,CRÍTICA
482,LED-00482,Piso 1,Urgencias General,Urgencias General - Sector 6,CRÍTICA
483,LED-00483,Piso 1,Urgencias General,Urgencias General - Sector 6,CRÍTICA
484,LED-00484,Piso 1,Urgencias General,Urgencias General - Sector 6,CRÍTICA
485,LED-00485,Piso 1,Urgencias General,Urgencias General - Sector 6,CRÍTICA
486,LED-00486,Piso 1,Urgencias General,Urgencias General - Sector 6,CRÍTICA
487,LED-00487,Piso 1,Urgencias General,Urgencias General - Sector 6,CRÍTICA
488,LED-00488,Piso 1,Urgencias General,Urgencias General - Sector 6,CRÍTICA
489,LED-00489,Piso 1,Urgencias General,Urgencias General - Sector 6,CRÍTICA
490,LED-00490,Piso 1,Urgencias General,Urgencias General - Sector 6,CRÍTICA
491,LED-00491,Piso 1,Urgencias General,Urgencias General - Sector 7,CRÍTICA
492,LED-00492,Piso 1,Urgencias General,Urgencias General - Sector 7,CRÍTICA
493,LED-00493,Piso 1,Urgencias General,Urgencias General - Sector 7,CRÍTICA
494,LED-00494,Piso 1,Urgencias General,Urgencias General - Sector 7,CRÍTICA
495,LED-00495,Piso 1,Urgencias General,Urgencias General - Sector 7,CRÍTICA
496,LED-00496,Piso 1,Urgencias General,Urgencias General - Sector 7,CRÍTICA
497,LED-00497,Piso 1,Urgencias General,Urgencias General - Sector 7,CRÍTICA
498,LED-00498,Piso 1,Urgencias General,Urgencias General - Sector 7,CRÍTICA
499,LED-00499,Piso 1,Urgencias General,Urgencias General - Sector 7,CRÍTICA
500,LED-00500,Piso 1,Urgencias General,Urgencias General - Sector 7,CRÍTICA
501,LED-00501,Piso 1,Urgencias General,Urgencias General - Sector 8,CRÍTICA
502,LED-00502,Piso 1,Urgencias General,Urgencias General - Sector 8,CRÍTICA
503,LED-00503,Piso 1,Urgencias General,Urgencias General - Sector 8,CRÍTICA
504,LED-00504,Piso 1,Urgencias General,Urgencias General - Sector 8,CRÍTICA
505,LED-00505,Piso 1,Urgencias General,Urgencias General - Sector 8,CRÍTICA
506,LED-00506,Piso 1,Urgencias General,Urgencias General - Sector 8,CRÍTICA
507,LED-00507,Piso 1,Urgencias General,Urgencias General - Sector 8,CRÍTICA
508,LED-00508,Piso 1,Urgencias General,Urgencias General - Sector 8,CRÍTICA
509,LED-00509,Piso 1,Urgencias General,Urgencias General - Sector 8,CRÍTICA
510,LED-00510,Piso 1,Urgencias General,Urgencias General - Sector 8,CRÍTICA
511,LED-00511,Piso 1,Urgencias General,Urgencias General - Sector 9,CRÍTICA
512,LED-00512,Piso 1,Urgencias General,Urgencias General - Sector 9,CRÍTICA
513,LED-00513,Piso 1,Urgencias General,Urgencias General - Sector 9,CRÍTICA
514,LED-00514,Piso 1,Urgencias General,Urgencias General - Sector 9,CRÍTICA
515,LED-00515,Piso 1,Urgencias General,Urgencias General - Sector 9,CRÍTICA
516,LED-00516,Piso 1,Urgencias General,Urgencias General - Sector 9,CRÍTICA
517,LED-00517,Piso 1,Urgencias General,Urgencias General - Sector 9,CRÍTICA
518,LED-00518,Piso 1,Urgencias General,Urgencias General - Sector 9,CRÍTICA
519,LED-00519,Piso 1,Urgencias General,Urgencias General - Sector 9,CRÍTICA
520,LED-00520,Piso 1,Urgencias General,Urgencias General - Sector 9,CRÍTICA
521,LED-00521,Piso 1,Urgencias General,Urgencias General - Sector 10,CRÍTICA
522,LED-00522,Piso 1,Urgencias General,Urgencias General - Sector 10,CRÍTICA
523,LED-00523,Piso 1,Urgencias General,Urgencias General - Sector 10,CRÍTICA
524,LED-00524,Piso 1,Urgencias General,Urgencias General - Sector 10,CRÍTICA
525,LED-00525,Piso 1,Urgencias General,Urgencias General - Sector 10,CRÍTICA
526,LED-00526,Piso 1,Urgencias General,Urgencias General - Sector 10,CRÍTICA
527,LED-00527,Piso 1,Urgencias General,Urgencias General - Sector 10,CRÍTICA
528,LED-00528,Piso 1,Urgencias General,Urgencias General - Sector 10,CRÍTICA
529,LED-00529,Piso 1,Urgencias General,Urgencias General - Sector 10,CRÍTICA
530,LED-00530,Piso 1,Urgencias General,Urgencias General - Sector 10,CRÍTICA
531,LED-00531,Piso 1,Urgencias General,Urgencias General - Sector 11,CRÍTICA
532,LED-00532,Piso 1,Urgencias General,Urgencias General - Sector 11,CRÍTICA
533,LED-00533,Piso 1,Urgencias General,Urgencias General - Sector 11,CRÍTICA
534,LED-00534,Piso 1,Urgencias General,Urgencias General - Sector 11,CRÍTICA
535,LED-00535,Piso 1,Urgencias General,Urgencias General - Sector 11,CRÍTICA
536,LED-00536,Piso 1,Urgencias General,Urgencias General - Sector 11,CRÍTICA
537,LED-00537,Piso 1,Urgencias General,Urgencias General - Sector 11,CRÍTICA
538,LED-00538,Piso 1,Urgencias General,Urgencias General - Sector 11,CRÍTICA
539,LED-00539,Piso 1,Urgencias General,Urgencias General - Sector 11,CRÍTICA
540,LED-00540,Piso 1,Urgencias General,Urgencias General - Sector 11,CRÍTICA
541,LED-00541,Piso 1,Urgencias General,Urgencias General - Sector 12,CRÍTICA
542,LED-00542,Piso 1,Urgencias General,Urgencias General - Sector 12,CRÍTICA
543,LED-00543,Piso 1,Urgencias General,Urgencias General - Sector 12,CRÍTICA
544,LED-00544,Piso 1,Urgencias General,Urgencias General - Sector 12,CRÍTICA
545,LED-00545,Piso 1,Urgencias General,Urgencias General - Sector 12,CRÍTICA
546,LED-00546,Piso 1,Urgencias General,Urgencias General - Sector 12,CRÍTICA
547,LED-00547,Piso 1,Urgencias General,Urgencias General - Sector 12,CRÍTICA
548,LED-00548,Piso 1,Urgencias General,Urgencias General - Sector 12,CRÍTICA
549,LED-00549,Piso 1,Urgencias General,Urgencias General - Sector 12,CRÍTICA
550,LED-00550,Piso 1,Urgencias General,Urgencias General - Sector 12,CRÍTICA
551,LED-00551,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 1,CRÍTICA
552,LED-00552,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 1,CRÍTICA
553,LED-00553,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 1,CRÍTICA
554,LED-00554,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 1,CRÍTICA
555,LED-00555,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 1,CRÍTICA
556,LED-00556,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 1,CRÍTICA
557,LED-00557,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 1,CRÍTICA
558,LED-00558,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 1,CRÍTICA
559,LED-00559,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 1,CRÍTICA
560,LED-00560,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 1,CRÍTICA
561,LED-00561,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 2,CRÍTICA
562,LED-00562,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 2,CRÍTICA
563,LED-00563,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 2,CRÍTICA
564,LED-00564,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 2,CRÍTICA
565,LED-00565,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 2,CRÍTICA
566,LED-00566,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 2,CRÍTICA
567,LED-00567,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 2,CRÍTICA
568,LED-00568,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 2,CRÍTICA
569,LED-00569,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 2,CRÍTICA
570,LED-00570,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 2,CRÍTICA
571,LED-00571,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 3,CRÍTICA
572,LED-00572,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 3,CRÍTICA
573,LED-00573,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 3,CRÍTICA
574,LED-00574,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 3,CRÍTICA
575,LED-00575,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 3,CRÍTICA
576,LED-00576,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 3,CRÍTICA
577,LED-00577,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 3,CRÍTICA
578,LED-00578,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 3,CRÍTICA
579,LED-00579,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 3,CRÍTICA
580,LED-00580,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 3,CRÍTICA
581,LED-00581,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 4,CRÍTICA
582,LED-00582,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 4,CRÍTICA
583,LED-00583,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 4,CRÍTICA
584,LED-00584,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 4,CRÍTICA
585,LED-00585,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 4,CRÍTICA
586,LED-00586,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 4,CRÍTICA
587,LED-00587,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 4,CRÍTICA
588,LED-00588,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 4,CRÍTICA
589,LED-00589,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 4,CRÍTICA
590,LED-00590,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 4,CRÍTICA
591,LED-00591,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 5,CRÍTICA
592,LED-00592,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 5,CRÍTICA
593,LED-00593,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 5,CRÍTICA
594,LED-00594,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 5,CRÍTICA
595,LED-00595,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 5,CRÍTICA
596,LED-00596,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 5,CRÍTICA
597,LED-00597,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 5,CRÍTICA
598,LED-00598,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 5,CRÍTICA
599,LED-00599,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 5,CRÍTICA
600,LED-00600,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 5,CRÍTICA
601,LED-00601,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 6,CRÍTICA
602,LED-00602,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 6,CRÍTICA
603,LED-00603,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 6,CRÍTICA
604,LED-00604,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 6,CRÍTICA
605,LED-00605,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 6,CRÍTICA
606,LED-00606,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 6,CRÍTICA
607,LED-00607,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 6,CRÍTICA
608,LED-00608,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 6,CRÍTICA
609,LED-00609,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 6,CRÍTICA
610,LED-00610,Piso 1,Urgencias Escolar,Urgencias Escolar - Sector 6,CRÍTICA
611,LED-00611,Piso 1,Hall Principal,Hall Principal - Sector 1,ALTA
612,LED-00612,Piso 1,Hall Principal,Hall Principal - Sector 1,ALTA
613,LED-00613,Piso 1,Hall Principal,Hall Principal - Sector 1,ALTA
614,LED-00614,Piso 1,Hall Principal,Hall Principal - Sector 1,ALTA
615,LED-00615,Piso 1,Hall Principal,Hall Principal - Sector 1,ALTA
616,LED-00616,Piso 1,Hall Principal,Hall Principal - Sector 1,ALTA
617,LED-00617,Piso 1,Hall Principal,Hall Principal - Sector 1,ALTA
618,LED-00618,Piso 1,Hall Principal,Hall Principal - Sector 1,ALTA
619,LED-00619,Piso 1,Hall Principal,Hall Principal - Sector 1,ALTA
620,LED-00620,Piso 1,Hall Principal,Hall Principal - Sector 1,ALTA
621,LED-00621,Piso 1,Hall Principal,Hall Principal - Sector 2,ALTA
622,LED-00622,Piso 1,Hall Principal,Hall Principal - Sector 2,ALTA
623,LED-00623,Piso 1,Hall Principal,Hall Principal - Sector 2,ALTA
624,LED-00624,Piso 1,Hall Principal,Hall Principal - Sector 2,ALTA
625,LED-00625,Piso 1,Hall Principal,Hall Principal - Sector 2,ALTA
626,LED-00626,Piso 1,Hall Principal,Hall Principal - Sector 2,ALTA
